iteration,specimen,k,n_touched,coverage_fraction
349,Solenopsis_invicta_CASENT0744384_processed,5,2054,0.20080164074897766
350,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2844,0.278033047914505
350,Acromyrmex_coronatus_CASENT0744365_processed,2,3431,0.3354189097881317
350,Solenopsis_invicta_CASENT0744384_processed,2,1038,0.10147619247436523
350,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3462,0.33844950795173645
350,Acromyrmex_coronatus_CASENT0744365_processed,3,4262,0.41665852069854736
350,Solenopsis_invicta_CASENT0744384_processed,3,1391,0.13598592579364777
350,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4556,0.44540032744407654
350,Acromyrmex_coronatus_CASENT0744365_processed,5,5597,0.5471698045730591
350,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
351,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2829,0.27656662464141846
351,Acromyrmex_coronatus_CASENT0744365_processed,2,3332,0.3257405459880829
351,Solenopsis_invicta_CASENT0744384_processed,2,1062,0.10382246226072311
351,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3443,0.33659204840660095
351,Acromyrmex_coronatus_CASENT0744365_processed,3,4137,0.4044383466243744
351,Solenopsis_invicta_CASENT0744384_processed,3,1443,0.14106950163841248
351,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4511,0.4410010576248169
351,Acromyrmex_coronatus_CASENT0744365_processed,5,5508,0.5384690761566162
351,Solenopsis_invicta_CASENT0744384_processed,5,2243,0.2192785143852234
352,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2813,0.27500244975090027
352,Acromyrmex_coronatus_CASENT0744365_processed,2,3290,0.32163456082344055
352,Solenopsis_invicta_CASENT0744384_processed,2,1031,0.10079186409711838
352,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3444,0.3366898000240326
352,Acromyrmex_coronatus_CASENT0744365_processed,3,4115,0.4022876024246216
352,Solenopsis_invicta_CASENT0744384_processed,3,1391,0.13598592579364777
352,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4508,0.4407077729701996
352,Acromyrmex_coronatus_CASENT0744365_processed,5,5500,0.5376869440078735
352,Solenopsis_invicta_CASENT0744384_processed,5,2191,0.21419493854045868
353,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2833,0.2769576609134674
353,Acromyrmex_coronatus_CASENT0744365_processed,2,3307,0.32329651713371277
353,Solenopsis_invicta_CASENT0744384_processed,2,1015,0.09922768175601959
353,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3513,0.3434353172779083
353,Acromyrmex_coronatus_CASENT0744365_processed,3,4128,0.40355849266052246
353,Solenopsis_invicta_CASENT0744384_processed,3,1379,0.13481278717517853
353,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4592,0.44891974329948425
353,Acromyrmex_coronatus_CASENT0744365_processed,5,5506,0.5382735133171082
353,Solenopsis_invicta_CASENT0744384_processed,5,2173,0.21243523061275482
354,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2788,0.27255842089653015
354,Acromyrmex_coronatus_CASENT0744365_processed,2,3394,0.33180174231529236
354,Solenopsis_invicta_CASENT0744384_processed,2,1037,0.101378433406353
354,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3454,0.33766740560531616
354,Acromyrmex_coronatus_CASENT0744365_processed,3,4218,0.41235700249671936
354,Solenopsis_invicta_CASENT0744384_processed,3,1400,0.1368657648563385
354,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4518,0.44168540835380554
354,Acromyrmex_coronatus_CASENT0744365_processed,5,5590,0.5464854836463928
354,Solenopsis_invicta_CASENT0744384_processed,5,2183,0.2134128361940384
355,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2821,0.27578452229499817
355,Acromyrmex_coronatus_CASENT0744365_processed,2,3442,0.3364942669868469
355,Solenopsis_invicta_CASENT0744384_processed,2,1044,0.10206276178359985
355,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3473,0.33952486515045166
355,Acromyrmex_coronatus_CASENT0744365_processed,3,4258,0.416267454624176
355,Solenopsis_invicta_CASENT0744384_processed,3,1417,0.13852770626544952
355,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4525,0.4423697292804718
355,Acromyrmex_coronatus_CASENT0744365_processed,5,5621,0.5495160818099976
355,Solenopsis_invicta_CASENT0744384_processed,5,2212,0.21624791622161865
356,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2854,0.2790106534957886
356,Acromyrmex_coronatus_CASENT0744365_processed,2,3392,0.3316062092781067
356,Solenopsis_invicta_CASENT0744384_processed,2,991,0.09688141196966171
356,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3488,0.3409912884235382
356,Acromyrmex_coronatus_CASENT0744365_processed,3,4218,0.41235700249671936
356,Solenopsis_invicta_CASENT0744384_processed,3,1349,0.13187994062900543
356,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4539,0.4437383711338043
356,Acromyrmex_coronatus_CASENT0744365_processed,5,5604,0.5478541254997253
356,Solenopsis_invicta_CASENT0744384_processed,5,2119,0.20715612173080444
357,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2898,0.2833121418952942
357,Acromyrmex_coronatus_CASENT0744365_processed,2,3374,0.32984650135040283
357,Solenopsis_invicta_CASENT0744384_processed,2,996,0.0973702222108841
357,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3538,0.34587934613227844
357,Acromyrmex_coronatus_CASENT0744365_processed,3,4249,0.4153876304626465
357,Solenopsis_invicta_CASENT0744384_processed,3,1342,0.13119561970233917
357,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4594,0.44911524653434753
357,Acromyrmex_coronatus_CASENT0744365_processed,5,5687,0.5559683442115784
357,Solenopsis_invicta_CASENT0744384_processed,5,1987,0.1942516416311264
358,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2894,0.28292110562324524
358,Acromyrmex_coronatus_CASENT0744365_processed,2,3347,0.32720696926116943
358,Solenopsis_invicta_CASENT0744384_processed,2,944,0.09228663146495819
358,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3558,0.34783458709716797
358,Acromyrmex_coronatus_CASENT0744365_processed,3,4205,0.4110861122608185
358,Solenopsis_invicta_CASENT0744384_processed,3,1282,0.12532994151115417
358,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4620,0.4516570568084717
358,Acromyrmex_coronatus_CASENT0744365_processed,5,5673,0.5545996427536011
358,Solenopsis_invicta_CASENT0744384_processed,5,1930,0.18867924809455872
359,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2817,0.2753934860229492
359,Acromyrmex_coronatus_CASENT0744365_processed,2,3410,0.33336591720581055
359,Solenopsis_invicta_CASENT0744384_processed,2,961,0.09394857287406921
359,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3494,0.3415778577327728
359,Acromyrmex_coronatus_CASENT0744365_processed,3,4294,0.41978687047958374
359,Solenopsis_invicta_CASENT0744384_processed,3,1307,0.1277739703655243
359,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4577,0.4474533200263977
359,Acromyrmex_coronatus_CASENT0744365_processed,5,5774,0.564473569393158
359,Solenopsis_invicta_CASENT0744384_processed,5,2033,0.1987486481666565
360,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2720,0.26591065526008606
360,Acromyrmex_coronatus_CASENT0744365_processed,2,3400,0.332388311624527
360,Solenopsis_invicta_CASENT0744384_processed,2,997,0.09746798127889633
360,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3424,0.33473455905914307
360,Acromyrmex_coronatus_CASENT0744365_processed,3,4264,0.41685402393341064
360,Solenopsis_invicta_CASENT0744384_processed,3,1365,0.13344413042068481
360,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4518,0.44168540835380554
360,Acromyrmex_coronatus_CASENT0744365_processed,5,5741,0.5612474083900452
360,Solenopsis_invicta_CASENT0744384_processed,5,2154,0.21057777106761932
361,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2742,0.26806139945983887
361,Acromyrmex_coronatus_CASENT0744365_processed,2,3360,0.3284778594970703
361,Solenopsis_invicta_CASENT0744384_processed,2,1041,0.10176947712898254
361,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3447,0.3369830846786499
361,Acromyrmex_coronatus_CASENT0744365_processed,3,4232,0.41372567415237427
361,Solenopsis_invicta_CASENT0744384_processed,3,1413,0.13813666999340057
361,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4569,0.4466712176799774
361,Acromyrmex_coronatus_CASENT0744365_processed,5,5708,0.5580213069915771
361,Solenopsis_invicta_CASENT0744384_processed,5,2208,0.2158568799495697
362,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2827,0.2763710916042328
362,Acromyrmex_coronatus_CASENT0744365_processed,2,3315,0.32407858967781067
362,Solenopsis_invicta_CASENT0744384_processed,2,1044,0.10206276178359985
362,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3510,0.343142032623291
362,Acromyrmex_coronatus_CASENT0744365_processed,3,4206,0.4111838936805725
362,Solenopsis_invicta_CASENT0744384_processed,3,1419,0.1387232393026352
362,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4567,0.44647568464279175
362,Acromyrmex_coronatus_CASENT0744365_processed,5,5691,0.5563593506813049
362,Solenopsis_invicta_CASENT0744384_processed,5,2208,0.2158568799495697
363,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2854,0.2790106534957886
363,Acromyrmex_coronatus_CASENT0744365_processed,2,3385,0.33092188835144043
363,Solenopsis_invicta_CASENT0744384_processed,2,1035,0.10118290781974792
363,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3529,0.3449994921684265
363,Acromyrmex_coronatus_CASENT0744365_processed,3,4240,0.41450777649879456
363,Solenopsis_invicta_CASENT0744384_processed,3,1402,0.13706129789352417
363,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4580,0.447746604681015
363,Acromyrmex_coronatus_CASENT0744365_processed,5,5705,0.5577279925346375
363,Solenopsis_invicta_CASENT0744384_processed,5,2187,0.21380388736724854
364,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2820,0.27568677067756653
364,Acromyrmex_coronatus_CASENT0744365_processed,2,3369,0.32935771346092224
364,Solenopsis_invicta_CASENT0744384_processed,2,1050,0.10264933109283447
364,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3493,0.3414801061153412
364,Acromyrmex_coronatus_CASENT0744365_processed,3,4179,0.4085443317890167
364,Solenopsis_invicta_CASENT0744384_processed,3,1421,0.13891875743865967
364,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4546,0.44442272186279297
364,Acromyrmex_coronatus_CASENT0744365_processed,5,5639,0.5512757897377014
364,Solenopsis_invicta_CASENT0744384_processed,5,2197,0.2147814929485321
365,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2779,0.2716785669326782
365,Acromyrmex_coronatus_CASENT0744365_processed,2,3417,0.3340502381324768
365,Solenopsis_invicta_CASENT0744384_processed,2,1030,0.10069410502910614
365,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3456,0.33786293864250183
365,Acromyrmex_coronatus_CASENT0744365_processed,3,4299,0.4202756881713867
365,Solenopsis_invicta_CASENT0744384_processed,3,1376,0.13451950252056122
365,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4538,0.4436406195163727
365,Acromyrmex_coronatus_CASENT0744365_processed,5,5824,0.5693616271018982
365,Solenopsis_invicta_CASENT0744384_processed,5,2082,0.2035389542579651
366,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2798,0.2735360264778137
366,Acromyrmex_coronatus_CASENT0744365_processed,2,3401,0.3324860632419586
366,Solenopsis_invicta_CASENT0744384_processed,2,1068,0.10440903156995773
366,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3468,0.33903607726097107
366,Acromyrmex_coronatus_CASENT0744365_processed,3,4288,0.4192003011703491
366,Solenopsis_invicta_CASENT0744384_processed,3,1432,0.13999412953853607
366,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4554,0.44520479440689087
366,Acromyrmex_coronatus_CASENT0744365_processed,5,5808,0.5677974224090576
366,Solenopsis_invicta_CASENT0744384_processed,5,2144,0.20960015058517456
367,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2814,0.2751002013683319
367,Acromyrmex_coronatus_CASENT0744365_processed,2,3385,0.33092188835144043
367,Solenopsis_invicta_CASENT0744384_processed,2,1055,0.10313813388347626
367,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3465,0.33874279260635376
367,Acromyrmex_coronatus_CASENT0744365_processed,3,4208,0.4113793969154358
367,Solenopsis_invicta_CASENT0744384_processed,3,1418,0.13862547278404236
367,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4528,0.4426630139350891
367,Acromyrmex_coronatus_CASENT0744365_processed,5,5683,0.555577278137207
367,Solenopsis_invicta_CASENT0744384_processed,5,2126,0.2078404575586319
368,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2814,0.2751002013683319
368,Acromyrmex_coronatus_CASENT0744365_processed,2,3343,0.3268159031867981
368,Solenopsis_invicta_CASENT0744384_processed,2,1021,0.09981425106525421
368,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3450,0.3372763693332672
368,Acromyrmex_coronatus_CASENT0744365_processed,3,4186,0.409228652715683
368,Solenopsis_invicta_CASENT0744384_processed,3,1366,0.13354188203811646
368,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4506,0.4405122697353363
368,Acromyrmex_coronatus_CASENT0744365_processed,5,5662,0.5535242557525635
368,Solenopsis_invicta_CASENT0744384_processed,5,2054,0.20080164074897766
369,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2825,0.2761755883693695
369,Acromyrmex_coronatus_CASENT0744365_processed,2,3339,0.32642486691474915
369,Solenopsis_invicta_CASENT0744384_processed,2,1006,0.09834783524274826
369,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3444,0.3366898000240326
369,Acromyrmex_coronatus_CASENT0744365_processed,3,4228,0.4133346378803253
369,Solenopsis_invicta_CASENT0744384_processed,3,1366,0.13354188203811646
369,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4484,0.4383615255355835
369,Acromyrmex_coronatus_CASENT0744365_processed,5,5715,0.5587056279182434
369,Solenopsis_invicta_CASENT0744384_processed,5,2138,0.20901358127593994
370,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2864,0.27998825907707214
370,Acromyrmex_coronatus_CASENT0744365_processed,2,3311,0.3236875534057617
370,Solenopsis_invicta_CASENT0744384_processed,2,995,0.09727245569229126
370,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3482,0.3404047191143036
370,Acromyrmex_coronatus_CASENT0744365_processed,3,4164,0.4070779085159302
370,Solenopsis_invicta_CASENT0744384_processed,3,1356,0.13256427645683289
370,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4517,0.4415876269340515
370,Acromyrmex_coronatus_CASENT0744365_processed,5,5637,0.5510802268981934
370,Solenopsis_invicta_CASENT0744384_processed,5,2136,0.20881806313991547
371,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2823,0.27598005533218384
371,Acromyrmex_coronatus_CASENT0744365_processed,2,3331,0.32564276456832886
371,Solenopsis_invicta_CASENT0744384_processed,2,962,0.09404633939266205
371,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3433,0.335614413022995
371,Acromyrmex_coronatus_CASENT0744365_processed,3,4176,0.4082510471343994
371,Solenopsis_invicta_CASENT0744384_processed,3,1320,0.12904487550258636
371,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4478,0.4377749562263489
371,Acromyrmex_coronatus_CASENT0744365_processed,5,5660,0.5533287525177002
371,Solenopsis_invicta_CASENT0744384_processed,5,2088,0.2041255235671997
372,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2857,0.2793039381504059
372,Acromyrmex_coronatus_CASENT0744365_processed,2,3395,0.331899493932724
372,Solenopsis_invicta_CASENT0744384_processed,2,952,0.09306872636079788
372,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3490,0.3411868214607239
372,Acromyrmex_coronatus_CASENT0744365_processed,3,4266,0.4170495569705963
372,Solenopsis_invicta_CASENT0744384_processed,3,1310,0.1280672550201416
372,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4527,0.44256526231765747
372,Acromyrmex_coronatus_CASENT0744365_processed,5,5791,0.5661354660987854
372,Solenopsis_invicta_CASENT0744384_processed,5,2084,0.20373447239398956
373,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2860,0.2795972228050232
373,Acromyrmex_coronatus_CASENT0744365_processed,2,3405,0.33287709951400757
373,Solenopsis_invicta_CASENT0744384_processed,2,925,0.09042917191982269
373,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3485,0.3406980037689209
373,Acromyrmex_coronatus_CASENT0744365_processed,3,4291,0.41949358582496643
373,Solenopsis_invicta_CASENT0744384_processed,3,1253,0.12249486893415451
373,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4516,0.4414898753166199
373,Acromyrmex_coronatus_CASENT0744365_processed,5,5842,0.571121335029602
373,Solenopsis_invicta_CASENT0744384_processed,5,1946,0.1902434229850769
374,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2767,0.270505428314209
374,Acromyrmex_coronatus_CASENT0744365_processed,2,3370,0.3294554650783539
374,Solenopsis_invicta_CASENT0744384_processed,2,964,0.09424185752868652
374,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3372,0.32965099811553955
374,Acromyrmex_coronatus_CASENT0744365_processed,3,4273,0.4177338778972626
374,Solenopsis_invicta_CASENT0744384_processed,3,1312,0.12826277315616608
374,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4378,0.427998811006546
374,Acromyrmex_coronatus_CASENT0744365_processed,5,5779,0.5649623274803162
374,Solenopsis_invicta_CASENT0744384_processed,5,2021,0.19757552444934845
