iteration,specimen,k,n_touched,coverage_fraction
319,Acromyrmex_coronatus_CASENT0744365_processed,3,5936,0.5803108811378479
319,Solenopsis_invicta_CASENT0744384_processed,3,1303,0.12738293409347534
319,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4907,0.4797145426273346
319,Acromyrmex_coronatus_CASENT0744365_processed,5,7275,0.711213231086731
319,Solenopsis_invicta_CASENT0744384_processed,5,1937,0.18936356902122498
320,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3340,0.3265226185321808
320,Acromyrmex_coronatus_CASENT0744365_processed,2,4808,0.4700361490249634
320,Solenopsis_invicta_CASENT0744384_processed,2,978,0.09561051428318024
320,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3997,0.39075177907943726
320,Acromyrmex_coronatus_CASENT0744365_processed,3,5860,0.5728810429573059
320,Solenopsis_invicta_CASENT0744384_processed,3,1321,0.129142627120018
320,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4926,0.4815720021724701
320,Acromyrmex_coronatus_CASENT0744365_processed,5,7260,0.709746778011322
320,Solenopsis_invicta_CASENT0744384_processed,5,1952,0.19082999229431152
321,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3275,0.320168137550354
321,Acromyrmex_coronatus_CASENT0744365_processed,2,4913,0.4803010821342468
321,Solenopsis_invicta_CASENT0744384_processed,2,987,0.09649036824703217
321,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3942,0.38537490367889404
321,Acromyrmex_coronatus_CASENT0744365_processed,3,5955,0.5821683406829834
321,Solenopsis_invicta_CASENT0744384_processed,3,1336,0.13060905039310455
321,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4916,0.48059436678886414
321,Acromyrmex_coronatus_CASENT0744365_processed,5,7290,0.7126796245574951
321,Solenopsis_invicta_CASENT0744384_processed,5,1964,0.19200313091278076
322,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3296,0.32222113013267517
322,Acromyrmex_coronatus_CASENT0744365_processed,2,4927,0.48166975378990173
322,Solenopsis_invicta_CASENT0744384_processed,2,979,0.09570828080177307
322,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3959,0.38703685998916626
322,Acromyrmex_coronatus_CASENT0744365_processed,3,5965,0.5831459760665894
322,Solenopsis_invicta_CASENT0744384_processed,3,1329,0.1299247145652771
322,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4928,0.4817675054073334
322,Acromyrmex_coronatus_CASENT0744365_processed,5,7284,0.7120930552482605
322,Solenopsis_invicta_CASENT0744384_processed,5,1961,0.19170984625816345
323,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3351,0.3275980055332184
323,Acromyrmex_coronatus_CASENT0744365_processed,2,4927,0.48166975378990173
323,Solenopsis_invicta_CASENT0744384_processed,2,982,0.09600156545639038
323,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4016,0.39260923862457275
323,Acromyrmex_coronatus_CASENT0744365_processed,3,5936,0.5803108811378479
323,Solenopsis_invicta_CASENT0744384_processed,3,1335,0.13051128387451172
323,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4938,0.48274514079093933
323,Acromyrmex_coronatus_CASENT0744365_processed,5,7272,0.7109199166297913
323,Solenopsis_invicta_CASENT0744384_processed,5,1962,0.1918075978755951
324,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3354,0.3278912901878357
324,Acromyrmex_coronatus_CASENT0744365_processed,2,4882,0.4772704839706421
324,Solenopsis_invicta_CASENT0744384_processed,2,979,0.09570828080177307
324,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4014,0.3924137055873871
324,Acromyrmex_coronatus_CASENT0744365_processed,3,5882,0.5750317573547363
324,Solenopsis_invicta_CASENT0744384_processed,3,1326,0.12963144481182098
324,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4936,0.48254960775375366
324,Acromyrmex_coronatus_CASENT0744365_processed,5,7251,0.7088669538497925
324,Solenopsis_invicta_CASENT0744384_processed,5,1957,0.1913187950849533
325,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3311,0.3236875534057617
325,Acromyrmex_coronatus_CASENT0744365_processed,2,4885,0.4775637686252594
325,Solenopsis_invicta_CASENT0744384_processed,2,1010,0.09873887896537781
325,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3967,0.38781893253326416
325,Acromyrmex_coronatus_CASENT0744365_processed,3,5889,0.5757160782814026
325,Solenopsis_invicta_CASENT0744384_processed,3,1370,0.1339329332113266
325,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4901,0.4791279733181
325,Acromyrmex_coronatus_CASENT0744365_processed,5,7255,0.709257960319519
325,Solenopsis_invicta_CASENT0744384_processed,5,1988,0.19434939324855804
326,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3350,0.32750022411346436
326,Acromyrmex_coronatus_CASENT0744365_processed,2,4878,0.47687944769859314
326,Solenopsis_invicta_CASENT0744384_processed,2,1036,0.10128067433834076
326,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3994,0.39045849442481995
326,Acromyrmex_coronatus_CASENT0744365_processed,3,5887,0.5755205750465393
326,Solenopsis_invicta_CASENT0744384_processed,3,1399,0.13676801323890686
326,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4891,0.478150337934494
326,Acromyrmex_coronatus_CASENT0744365_processed,5,7265,0.710235595703125
326,Solenopsis_invicta_CASENT0744384_processed,5,2015,0.19698895514011383
327,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3287,0.32134127616882324
327,Acromyrmex_coronatus_CASENT0744365_processed,2,4881,0.47717273235321045
327,Solenopsis_invicta_CASENT0744384_processed,2,1045,0.10216052085161209
327,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3921,0.3833219110965729
327,Acromyrmex_coronatus_CASENT0744365_processed,3,5896,0.5764003992080688
327,Solenopsis_invicta_CASENT0744384_processed,3,1406,0.13745233416557312
327,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4863,0.4754130244255066
327,Acromyrmex_coronatus_CASENT0744365_processed,5,7278,0.7115064859390259
327,Solenopsis_invicta_CASENT0744384_processed,5,2020,0.19747775793075562
328,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3258,0.3185062110424042
328,Acromyrmex_coronatus_CASENT0744365_processed,2,4829,0.47208914160728455
328,Solenopsis_invicta_CASENT0744384_processed,2,1054,0.10304037481546402
328,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3926,0.38381072878837585
328,Acromyrmex_coronatus_CASENT0744365_processed,3,5859,0.5727832317352295
328,Solenopsis_invicta_CASENT0744384_processed,3,1416,0.13842995464801788
328,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4872,0.4762928783893585
328,Acromyrmex_coronatus_CASENT0744365_processed,5,7273,0.7110176682472229
328,Solenopsis_invicta_CASENT0744384_processed,5,2034,0.19884641468524933
329,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3270,0.3196793496608734
329,Acromyrmex_coronatus_CASENT0744365_processed,2,4750,0.46436601877212524
329,Solenopsis_invicta_CASENT0744384_processed,2,1057,0.10333365947008133
329,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3936,0.3847883343696594
329,Acromyrmex_coronatus_CASENT0744365_processed,3,5750,0.5621272921562195
329,Solenopsis_invicta_CASENT0744384_processed,3,1416,0.13842995464801788
329,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4869,0.4759995937347412
329,Acromyrmex_coronatus_CASENT0744365_processed,5,7166,0.7005572319030762
329,Solenopsis_invicta_CASENT0744384_processed,5,2031,0.19855313003063202
330,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3280,0.320656955242157
330,Acromyrmex_coronatus_CASENT0744365_processed,2,4874,0.4764884114265442
330,Solenopsis_invicta_CASENT0744384_processed,2,1037,0.101378433406353
330,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3948,0.38596147298812866
330,Acromyrmex_coronatus_CASENT0744365_processed,3,5864,0.5732720494270325
330,Solenopsis_invicta_CASENT0744384_processed,3,1389,0.1357903927564621
330,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4878,0.47687944769859314
330,Acromyrmex_coronatus_CASENT0744365_processed,5,7215,0.7053475379943848
330,Solenopsis_invicta_CASENT0744384_processed,5,1999,0.19542476534843445
331,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3296,0.32222113013267517
331,Acromyrmex_coronatus_CASENT0744365_processed,2,4886,0.4776615500450134
331,Solenopsis_invicta_CASENT0744384_processed,2,1014,0.09912992268800735
331,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3953,0.38645029067993164
331,Acromyrmex_coronatus_CASENT0744365_processed,3,5885,0.575325071811676
331,Solenopsis_invicta_CASENT0744384_processed,3,1354,0.1323687583208084
331,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4898,0.47883468866348267
331,Acromyrmex_coronatus_CASENT0744365_processed,5,7225,0.706325113773346
331,Solenopsis_invicta_CASENT0744384_processed,5,1977,0.19327402114868164
332,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3288,0.3214390277862549
332,Acromyrmex_coronatus_CASENT0744365_processed,2,4817,0.4709160029888153
332,Solenopsis_invicta_CASENT0744384_processed,2,1017,0.09942320734262466
332,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3941,0.3852771520614624
332,Acromyrmex_coronatus_CASENT0744365_processed,3,5800,0.5670153498649597
332,Solenopsis_invicta_CASENT0744384_processed,3,1354,0.1323687583208084
332,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4893,0.4783458709716797
332,Acromyrmex_coronatus_CASENT0744365_processed,5,7144,0.698406457901001
332,Solenopsis_invicta_CASENT0744384_processed,5,1970,0.1925896853208542
333,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3352,0.32769575715065
333,Acromyrmex_coronatus_CASENT0744365_processed,2,4785,0.46778765320777893
333,Solenopsis_invicta_CASENT0744384_processed,2,1048,0.1024538055062294
333,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4007,0.3917293846607208
333,Acromyrmex_coronatus_CASENT0744365_processed,3,5776,0.5646690726280212
333,Solenopsis_invicta_CASENT0744384_processed,3,1405,0.13735458254814148
333,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4944,0.48333171010017395
333,Acromyrmex_coronatus_CASENT0744365_processed,5,7127,0.6967445611953735
333,Solenopsis_invicta_CASENT0744384_processed,5,2061,0.20148596167564392
334,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3376,0.3300420343875885
334,Acromyrmex_coronatus_CASENT0744365_processed,2,4805,0.46974289417266846
334,Solenopsis_invicta_CASENT0744384_processed,2,1055,0.10313813388347626
334,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4013,0.39231595396995544
334,Acromyrmex_coronatus_CASENT0744365_processed,3,5787,0.5657444596290588
334,Solenopsis_invicta_CASENT0744384_processed,3,1404,0.13725681602954865
334,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4920,0.4809854328632355
334,Acromyrmex_coronatus_CASENT0744365_processed,5,7136,0.6976243853569031
334,Solenopsis_invicta_CASENT0744384_processed,5,2055,0.2008994072675705
335,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3266,0.3192882835865021
335,Acromyrmex_coronatus_CASENT0744365_processed,2,4867,0.47580409049987793
335,Solenopsis_invicta_CASENT0744384_processed,2,1024,0.10010753571987152
335,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3890,0.38029131293296814
335,Acromyrmex_coronatus_CASENT0744365_processed,3,5851,0.5720011591911316
335,Solenopsis_invicta_CASENT0744384_processed,3,1365,0.13344413042068481
335,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4737,0.46309512853622437
335,Acromyrmex_coronatus_CASENT0744365_processed,5,7180,0.7019258737564087
335,Solenopsis_invicta_CASENT0744384_processed,5,2031,0.19855313003063202
336,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3322,0.32476291060447693
336,Acromyrmex_coronatus_CASENT0744365_processed,2,4886,0.4776615500450134
336,Solenopsis_invicta_CASENT0744384_processed,2,1051,0.10274709016084671
336,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3947,0.385863721370697
336,Acromyrmex_coronatus_CASENT0744365_processed,3,5865,0.5733698010444641
336,Solenopsis_invicta_CASENT0744384_processed,3,1407,0.13755010068416595
336,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4841,0.4732622802257538
336,Acromyrmex_coronatus_CASENT0744365_processed,5,7173,0.7012415528297424
336,Solenopsis_invicta_CASENT0744384_processed,5,2056,0.20099715888500214
337,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3266,0.3192882835865021
337,Acromyrmex_coronatus_CASENT0744365_processed,2,4844,0.4735555648803711
337,Solenopsis_invicta_CASENT0744384_processed,2,1043,0.10196500271558762
337,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3916,0.3828331232070923
337,Acromyrmex_coronatus_CASENT0744365_processed,3,5836,0.5705347657203674
337,Solenopsis_invicta_CASENT0744384_processed,3,1395,0.13637696206569672
337,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4814,0.470622718334198
337,Acromyrmex_coronatus_CASENT0744365_processed,5,7155,0.6994818449020386
337,Solenopsis_invicta_CASENT0744384_processed,5,2048,0.20021507143974304
338,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3218,0.3145957589149475
338,Acromyrmex_coronatus_CASENT0744365_processed,2,4822,0.4714048206806183
338,Solenopsis_invicta_CASENT0744384_processed,2,1029,0.1005963385105133
338,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3898,0.3810734152793884
338,Acromyrmex_coronatus_CASENT0744365_processed,3,5810,0.5679929256439209
338,Solenopsis_invicta_CASENT0744384_processed,3,1367,0.1336396485567093
338,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4859,0.47502198815345764
338,Acromyrmex_coronatus_CASENT0744365_processed,5,7073,0.691465437412262
338,Solenopsis_invicta_CASENT0744384_processed,5,1981,0.19366507232189178
339,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3207,0.3135203719139099
339,Acromyrmex_coronatus_CASENT0744365_processed,2,4751,0.4644637703895569
339,Solenopsis_invicta_CASENT0744384_processed,2,1032,0.10088962316513062
339,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3887,0.37999802827835083
339,Acromyrmex_coronatus_CASENT0744365_processed,3,5772,0.5642780065536499
339,Solenopsis_invicta_CASENT0744384_processed,3,1379,0.13481278717517853
339,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4845,0.47365331649780273
339,Acromyrmex_coronatus_CASENT0744365_processed,5,7103,0.6943982839584351
339,Solenopsis_invicta_CASENT0744384_processed,5,1997,0.19522924721240997
340,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3267,0.3193860650062561
340,Acromyrmex_coronatus_CASENT0744365_processed,2,4703,0.4597712457180023
340,Solenopsis_invicta_CASENT0744384_processed,2,1041,0.10176947712898254
340,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3959,0.38703685998916626
340,Acromyrmex_coronatus_CASENT0744365_processed,3,5707,0.5579235553741455
340,Solenopsis_invicta_CASENT0744384_processed,3,1389,0.1357903927564621
340,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4881,0.47717273235321045
340,Acromyrmex_coronatus_CASENT0744365_processed,5,7009,0.6852087378501892
340,Solenopsis_invicta_CASENT0744384_processed,5,2014,0.196891188621521
341,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3258,0.3185062110424042
341,Acromyrmex_coronatus_CASENT0744365_processed,2,4716,0.4610421359539032
341,Solenopsis_invicta_CASENT0744384_processed,2,1026,0.10030306130647659
341,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3935,0.3846905827522278
341,Acromyrmex_coronatus_CASENT0744365_processed,3,5721,0.559292197227478
341,Solenopsis_invicta_CASENT0744384_processed,3,1377,0.13461726903915405
341,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4866,0.4757063090801239
341,Acromyrmex_coronatus_CASENT0744365_processed,5,7018,0.6860885620117188
341,Solenopsis_invicta_CASENT0744384_processed,5,2000,0.19552253186702728
342,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3277,0.3203636705875397
342,Acromyrmex_coronatus_CASENT0744365_processed,2,4825,0.4716981053352356
342,Solenopsis_invicta_CASENT0744384_processed,2,1016,0.09932544827461243
342,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3945,0.38566818833351135
342,Acromyrmex_coronatus_CASENT0744365_processed,3,5828,0.5697526335716248
342,Solenopsis_invicta_CASENT0744384_processed,3,1367,0.1336396485567093
342,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4874,0.4764884114265442
342,Acromyrmex_coronatus_CASENT0744365_processed,5,7122,0.6962557435035706
342,Solenopsis_invicta_CASENT0744384_processed,5,1984,0.1939583569765091
343,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3233,0.31606218218803406
343,Acromyrmex_coronatus_CASENT0744365_processed,2,4865,0.47560855746269226
343,Solenopsis_invicta_CASENT0744384_processed,2,1035,0.10118290781974792
343,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3907,0.38195326924324036
343,Acromyrmex_coronatus_CASENT0744365_processed,3,5859,0.5727832317352295
343,Solenopsis_invicta_CASENT0744384_processed,3,1384,0.1353015899658203
343,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4852,0.4743376672267914
343,Acromyrmex_coronatus_CASENT0744365_processed,5,7126,0.6966467499732971
343,Solenopsis_invicta_CASENT0744384_processed,5,1993,0.19483819603919983
344,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3229,0.3156711161136627
344,Acromyrmex_coronatus_CASENT0744365_processed,2,4865,0.47560855746269226
344,Solenopsis_invicta_CASENT0744384_processed,2,1029,0.1005963385105133
344,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3884,0.3797047436237335
344,Acromyrmex_coronatus_CASENT0744365_processed,3,5862,0.5730765461921692
