label,source,genus,species,subfamily,ecology,asym_median,log_size,attach_b_a_1,seg_b_a_1,seg_b_a_2,seg_b_a_3,seg_b_a_4,head_wid,head_len,head_hei,mesosoma_wid,mesosoma_len,mesosoma_hei,gaster_wid,gaster_len,gaster_hei,attach_l_1_co,seg_l_1_co,seg_l_1_tr,seg_l_1_fe,attach_l_2_co,seg_l_2_co,seg_l_2_tr,seg_l_2_fe,attach_l_3_co,seg_l_3_co,seg_l_3_tr,seg_l_3_fe,attach_ma,attach_an_1,seg_an_1,seg_an_2,mandible_wid,mandible_len,mandible_hei,leaflen_ma,shapedev_gaster,shapedev_head,shapedev_mesosoma,shapedev_mandible
Pheidole_nodus_CASENT0877547_processed.obj,worker,pheidole,pheidole_nodus,Myrmicinae,,0.11919,-1.56852,0.488791,0.073939,0.069785,0.295590,0.175904,0.212617,0.336345,0.263743,0.150386,0.390798,0.178500,0.235160,0.451736,0.312682,0.213269,0.286345,0.366248,0.273246,0.362331,0.067299,0.162769,0.443569,0.401416,0.038717,0.432361,0.440632,0.228004,0.217080,0.230336,0.333892,0.051664,0.076879,0.127748,0.130204,0.361245,0.387873,0.124823,0.525096
Pheidole_nodus_OKENT0105130_processed.obj,worker,pheidole,pheidole_nodus,Myrmicinae,,0.05815,-1.46496,0.454688,0.119643,0.208449,0.205941,0.191939,0.300363,0.328839,0.230471,0.176739,0.441774,0.172289,0.231869,0.457537,0.333529,0.170494,0.057628,0.397469,0.252130,0.319465,0.065673,0.597398,0.343331,0.421347,0.144584,0.615822,0.458488,0.292913,0.314823,0.181922,0.257582,0.060003,0.087653,0.170008,0.170801,0.267809,0.103414,0.078889,0.260202
Pheidole_obscurithorax_CASENT0744316_processed.obj,worker,pheidole,pheidole_obscurithorax,Myrmicinae,,0.08889,-1.24673,0.407813,0.138351,0.182938,0.225807,0.277142,0.297540,0.365614,0.253792,0.230536,0.416309,0.187221,0.390571,0.575969,0.252744,0.112367,0.167417,0.310465,0.385802,0.276085,0.148533,0.627136,0.485314,0.344231,0.078638,0.363173,0.323510,0.271471,0.303850,0.352755,0.639155,0.185521,0.246975,0.529384,0.530155,0.378911,0.179845,0.156851,0.366528
Pheidole_obscurithorax_CASENT0744317_processed.obj,worker,pheidole,pheidole_obscurithorax,Myrmicinae,,0.09713,-1.35789,0.366131,0.107092,0.175480,0.262092,0.268004,0.207555,0.288708,0.184820,0.190075,0.414059,0.168750,0.287095,0.606893,0.311595,0.062821,0.288980,0.514357,0.355699,0.245329,0.101862,0.438578,0.291988,0.320428,0.181562,0.399826,0.281099,0.215566,0.345149,0.402926,0.533483,0.104268,0.116132,0.413218,0.414667,0.124097,0.215564,0.093999,0.362311
Pheidole_ochracea_CASENT0744088_processed.obj,worker,pheidole,pheidole_ochracea,Myrmicinae,,0.03451,-1.28679,0.459877,0.090227,0.137173,0.233614,0.252963,0.265995,0.482843,0.318565,0.236040,0.488492,0.230119,0.287222,0.772665,0.108860,0.133777,0.195689,0.594014,0.409611,0.256895,0.159280,0.553991,0.508740,0.346895,0.135274,0.461537,0.434791,0.288649,0.296491,0.362292,0.450372,0.074398,0.186039,0.291012,0.290813,0.430106,0.414362,0.125862,0.317515
Pheidole_oxyops_CASENT0744571_processed.obj,worker,pheidole,pheidole_oxyops,Myrmicinae,,0.03910,-1.33650,0.371286,0.080078,0.154380,0.297678,0.234585,0.244499,0.251430,0.200126,0.175578,0.345568,0.197217,0.353481,0.609548,0.307997,0.170046,0.172212,0.451091,0.413191,0.254052,0.091123,0.556515,0.401840,0.345513,0.195429,0.285590,0.380576,0.257091,0.201468,0.271950,0.482164,0.210481,0.151707,0.361522,0.361792,0.140695,0.141945,0.137109,0.480255
Pheidole_parva_OKENT0105133_processed.obj,worker,pheidole,pheidole_parva,Myrmicinae,,0.08188,-1.46496,0.596037,0.042814,0.173703,0.169370,0.146972,0.382596,0.343977,0.234010,0.190808,0.449317,0.206754,0.338554,0.565473,0.248934,0.239310,0.267548,0.494324,0.348159,0.419575,0.109674,0.334770,0.295490,0.538057,0.103169,0.302610,0.363297,0.260172,0.177747,0.216345,0.260204,0.055566,0.082927,0.146130,0.151644,0.280769,0.382942,0.145612,0.688077
Pheidole_pieli_OKENT0105141_processed.obj,worker,pheidole,pheidole_pieli,Myrmicinae,,0.01810,-1.41904,0.517147,0.099124,0.142207,0.200953,0.187698,0.347902,0.365533,0.247137,0.190254,0.434213,0.196950,0.282966,0.425997,0.243049,0.188158,0.161479,0.267155,0.219271,0.342022,0.106263,0.547004,0.401134,0.415745,0.136464,0.309420,0.282687,0.293635,0.310543,0.304635,0.461700,0.062364,0.105457,0.211317,0.215203,0.257914,0.073448,0.076904,0.310166
Pheidole_pieli_OKENT0105142_processed.obj,worker,pheidole,pheidole_pieli,Myrmicinae,,0.01226,-1.27741,0.566191,0.119818,0.165824,0.281115,0.235392,0.396786,0.424900,0.293427,0.227371,0.499501,0.219194,0.309800,0.552364,0.297018,0.203716,0.198701,0.420052,0.325969,0.419159,0.086644,0.403644,0.293920,0.520293,0.127162,0.496641,0.359944,0.350743,0.364797,0.252793,0.400991,0.072766,0.129940,0.290723,0.292680,0.154804,0.131838,0.060650,0.274941
Pheidole_scolioceps_CASENT0744332_processed.obj,worker,pheidole,pheidole_scolioceps,Myrmicinae,,0.03496,-1.18004,0.410583,0.170391,0.311723,0.260949,0.326126,0.318441,0.353251,0.277034,0.218718,0.392794,0.201371,0.411736,0.637695,0.455660,0.154570,0.126892,0.596588,0.555892,0.273694,0.081446,0.354678,0.460395,0.335674,0.173754,0.489754,0.325402,0.277356,0.316421,0.361670,0.576568,0.214025,0.156955,0.481233,0.482854,0.332209,0.152169,0.152371,0.398991
Pheidole_selathorax_CASENT0877567_processed.obj,worker,pheidole,pheidole_selathorax,Myrmicinae,,0.01924,-1.35739,0.487574,0.084799,0.133146,0.257351,0.226450,0.331381,0.354882,0.245944,0.197158,0.465555,0.189076,0.267734,0.542458,0.334672,0.169656,0.211963,0.354161,0.335779,0.376137,0.107133,0.384357,0.297992,0.469701,0.119823,0.494306,0.386744,0.288593,0.306818,0.362872,0.510724,0.056675,0.108070,0.231488,0.234099,0.189807,0.085828,0.081928,0.278529
Pheidole_selathorax_CASENT0877568_processed.obj,worker,pheidole,pheidole_selathorax,Myrmicinae,,0.06967,-1.47853,0.388673,0.096187,0.144698,0.257957,0.188327,0.287596,0.311847,0.201629,0.174534,0.388947,0.168140,0.233490,0.452499,0.294179,0.169381,0.144018,0.589024,0.340547,0.326603,0.053053,0.523440,0.296104,0.380944,0.108840,0.385025,0.328736,0.259291,0.244964,0.371412,0.409644,0.052202,0.083036,0.172338,0.175402,0.204351,0.087864,0.074133,0.301068
Pheidole_sp._CASENT0744267_processed.obj,worker,pheidole,,Myrmicinae,,0.02916,-1.23193,0.530493,0.099963,0.157943,0.253819,0.240873,0.508811,0.515489,0.353946,0.209680,0.478967,0.213263,0.335170,0.542789,0.330940,0.185338,0.178701,0.432943,0.359696,0.389562,0.085109,0.447681,0.367261,0.491296,0.117559,0.524936,0.433757,0.393399,0.434402,0.276355,0.388118,0.106617,0.152715,0.306821,0.310557,0.185830,0.093332,0.064611,0.276743
Pheidole_sp._CASENT0744386_processed.obj,worker,pheidole,,Myrmicinae,,0.07383,-1.22372,0.402104,0.115270,0.198652,0.342213,0.263937,0.286449,0.300657,0.209546,0.186617,0.372242,0.208043,0.412994,0.742073,0.342485,0.102632,0.163280,0.532365,0.484042,0.300055,0.145190,0.372972,0.558801,0.338311,0.082948,0.365832,0.474617,0.348219,0.289960,0.299827,0.522814,0.265207,0.217858,0.462988,0.462771,0.118606,0.206297,0.138980,0.408291
Pheidole_sp._CASENT0744854_processed.obj,worker,pheidole,,Myrmicinae,,0.04372,-1.46203,0.414749,0.072873,0.112869,0.131941,0.175526,0.400794,0.402984,0.263609,0.142038,0.386178,0.148910,0.265441,0.383831,0.222042,0.156420,0.139769,0.488444,0.298626,0.315691,0.068478,0.337994,0.292729,0.388469,0.078192,0.415019,0.278309,0.319754,0.335765,0.328972,0.505912,0.098371,0.128173,0.276986,0.278005,0.286522,0.065918,0.098581,0.277360
Pheidole_sp._flavens_group_CASENT0744336_processed.obj,worker,pheidole,,Myrmicinae,,0.07010,-1.16148,0.556116,0.135193,0.193379,0.219647,0.334670,0.291554,0.198888,0.165413,0.299930,0.482752,0.250686,0.453417,0.619809,0.428976,0.218842,0.112574,0.500657,0.476788,0.345600,0.169988,0.613282,0.410865,0.432052,0.160939,0.510543,0.479735,0.185425,0.140857,0.385117,0.634372,0.169689,0.280707,0.589211,0.593829,0.320201,0.220954,0.152899,0.345156
Pheidole_sp._flavens_group_CASENT0744410_processed.obj,worker,pheidole,,Myrmicinae,,0.01889,-1.28251,0.382833,0.116936,0.150124,0.336616,0.182241,0.321986,0.346384,0.253490,0.229050,0.377476,0.238090,0.475414,0.680544,0.315008,0.109062,0.162243,0.375081,0.370625,0.244671,0.134141,0.490754,0.342984,0.331130,0.049740,0.464237,0.389774,0.284046,0.271525,0.341829,0.611181,0.256890,0.107191,0.511362,0.513903,0.436796,0.150908,0.194015,0.395400
Pheidole_sp._flavens_group_CASENT0744411_processed.obj,worker,pheidole,,Myrmicinae,,0.02617,-1.29319,0.412553,0.073435,0.156360,0.113532,0.421376,0.411698,0.259336,0.154435,0.308568,0.453535,0.303945,0.238121,0.706356,0.262401,0.143157,0.081428,0.382333,0.337806,0.349519,0.108781,0.458195,0.438874,0.456920,0.139266,0.509889,0.583464,0.296370,0.286916,0.240706,0.507997,0.204999,0.115936,0.461798,0.460283,0.448312,0.369178,0.224831,0.395394
Pheidole_tumida_CASENT0744092_processed.obj,worker,pheidole,pheidole_tumida,Myrmicinae,,0.02232,-1.32287,0.467295,0.111126,0.093516,0.292597,0.326614,0.486135,0.453217,0.292919,0.210635,0.422687,0.211335,0.268168,0.780363,0.155680,0.147559,0.190962,0.356455,0.301623,0.324615,0.101202,0.397204,0.333740,0.412780,0.126247,0.393663,0.468071,0.330364,0.357370,0.272913,0.285001,0.098013,0.135909,0.318816,0.322751,0.440249,0.069241,0.100555,0.322157
Philidris_sp._CASENT0878053_processed.obj,worker,philidris,,,,0.03338,-1.29987,0.366892,0.043682,0.088179,0.322759,0.229599,0.269533,0.318964,0.223356,0.197381,0.384669,0.229295,0.464147,0.577872,0.421822,0.096968,0.136170,0.486749,0.410236,0.252777,0.125780,0.392840,0.286570,0.329382,0.124450,0.617419,0.551891,0.346153,0.287617,0.399136,0.456410,0.215063,0.154095,0.451499,0.451535,0.326829,0.165765,0.149558,0.406281
Phrynoponera_gabonensis_CASENT0744979_processed.obj,worker,phrynoponera,phrynoponera_gabonensis,,,0.03505,-1.16669,0.428093,0.064867,0.116261,0.369539,0.327601,0.362983,0.369256,0.295102,0.301980,0.447598,0.300354,0.483441,0.823050,0.514375,0.192898,0.122467,0.497939,0.409294,0.325298,0.117629,0.428972,0.428973,0.402304,0.140226,0.476152,0.509033,0.298905,0.317649,0.449285,0.622163,0.146545,0.177583,0.379122,0.379949,0.232837,0.163062,0.243092,0.251917
Phrynoponera_transversa_CASENT0744980_processed.obj,worker,phrynoponera,phrynoponera_transversa,,,0.05107,-1.23505,0.454723,0.075881,0.082406,0.251495,0.256714,0.510267,0.282822,0.191360,0.173916,0.431973,0.219241,0.433403,0.526988,0.357520,0.083048,0.187279,0.471470,0.541549,0.304266,0.082248,0.728872,0.496513,0.463462,0.166181,0.531436,0.337431,0.280453,0.293284,0.542885,0.659154,0.212121,0.199446,0.369204,0.372318,0.406078,0.321319,0.191491,0.336890
Phrynoponera_transversa_CASENT0744981_processed.obj,worker,phrynoponera,phrynoponera_transversa,,,0.03135,-1.23457,0.409892,0.141104,0.145234,0.251642,0.310289,0.445773,0.358515,0.183157,0.240244,0.424905,0.208021,0.400497,0.831584,0.230214,0.128556,0.095899,0.555634,0.521051,0.299154,0.160845,0.536350,0.326082,0.355192,0.098112,0.629125,0.515448,0.279923,0.350282,0.310999,0.471322,0.196665,0.094885,0.455769,0.454333,0.413486,0.306545,0.223941,0.371250
Platythyrea_MG01_CASENT0840864-D4_processed.obj,worker,platythyrea,platythyrea_mg01,Ponerinae,,0.06666,-1.24679,0.380177,0.121450,0.255932,0.459314,0.271180,0.251415,0.283408,0.208306,0.179582,0.399944,0.201316,0.403598,1.007131,0.424214,0.155346,0.238322,0.349568,0.246422,0.333708,0.155696,0.505102,0.294482,0.371545,0.161429,0.651116,0.446016,0.217637,0.236361,0.369707,0.341120,0.132614,0.156503,0.350985,0.351996,0.296926,0.127474,0.126346,0.268470
Platythyrea_punctata_CASENT0745061_processed.obj,worker,platythyrea,platythyrea_punctata,Ponerinae,,0.02979,-1.33970,0.496985,0.076844,0.129061,0.330310,0.358462,0.265706,0.262582,0.216376,0.256035,0.443619,0.257673,0.300213,0.891649,0.409030,0.241295,0.133940,0.450593,0.388972,0.378733,0.061309,0.387934,0.329439,0.449073,0.086056,0.454147,0.289028,0.249133,0.235566,0.224380,0.364891,0.119758,0.133257,0.296208,0.302135,0.257885,0.118231,0.181664,0.312962
Platythyrea_punctata_CASENT0745062_processed.obj,worker,platythyrea,platythyrea_punctata,Ponerinae,,0.03870,-1.28864,0.463684,0.095500,0.227551,0.364676,0.286548,0.253409,0.275008,0.241061,0.243038,0.453751,0.245821,0.295321,0.849822,0.405743,0.169388,0.096094,0.468192,0.362567,0.387377,0.065903,0.311959,0.425845,0.440166,0.104186,0.506687,0.427020,0.242484,0.345615,0.225471,0.331600,0.138588,0.137957,0.413099,0.417125,0.208189,0.183786,0.149449,0.341447
Platythyrea_schultzei_CASENT0744982_processed.obj,worker,platythyrea,platythyrea_schultzei,Ponerinae,,0.02703,-1.30912,0.407096,0.103193,0.199331,0.344592,0.297376,0.260427,0.291496,0.219253,0.241302,0.414270,0.240183,0.296181,0.817705,0.313226,0.088422,0.109387,0.451712,0.332694,0.300134,0.092201,0.370928,0.343138,0.390767,0.133125,0.454765,0.391213,0.278797,0.267574,0.309786,0.398757,0.169284,0.163937,0.381588,0.388462,0.154530,0.115530,0.169100,0.319025
Plectroctena_mandibularis_CASENT0745565_processed.obj,worker,plectroctena,plectroctena_mandibularis,Ponerinae,,0.06890,-1.21082,0.450192,0.086557,0.198619,0.248110,0.224420,0.333627,0.356372,0.290356,0.288167,0.446900,0.268683,0.429824,0.707117,0.570865,0.166744,0.128965,0.351802,0.409006,0.315719,0.067715,0.488127,0.476588,0.379623,0.097991,0.618153,0.555868,0.329001,0.324722,0.413379,0.405865,0.172815,0.187727,0.358369,0.360884,0.328231,0.144742,0.226490,0.326600
Pogonomyrmex_barbatus_CASENT0741383_processed.obj,worker,pogonomyrmex,pogonomyrmex_barbatus,Myrmicinae,harvester,0.03304,-1.30329,0.446258,0.087267,0.234330,0.288803,0.209602,0.454033,0.392092,0.282214,0.222347,0.434311,0.214964,0.358447,0.594103,0.346398,0.167478,0.176109,0.385282,0.290244,0.352885,0.144178,0.482739,0.490751,0.428314,0.139843,0.368024,0.443631,0.325434,0.310147,0.446214,0.319014,0.068577,0.106366,0.181421,0.181365,0.186045,0.082513,0.082930,0.331701
Pogonomyrmex_naegelii_CASENT0744359_processed.obj,worker,pogonomyrmex,pogonomyrmex_naegelii,Myrmicinae,harvester,0.02987,-1.01188,0.462402,0.122186,0.251876,0.402465,0.324931,0.434076,0.435401,0.327039,0.345003,0.427965,0.322022,0.498427,0.817955,0.317062,0.214368,0.191877,0.565155,0.459501,0.369484,0.085210,0.612350,0.533707,0.413428,0.186139,0.345483,0.650706,0.372174,0.446735,0.475891,0.526899,0.197018,0.273691,0.615431,0.615311,0.353190,0.172855,0.293881,0.370829
Pogonomyrmex_schmitti_CASENT0709284_processed.obj,worker,pogonomyrmex,pogonomyrmex_schmitti,Myrmicinae,harvester,0.06470,-1.20277,0.492709,0.177187,0.156256,0.353396,0.193334,0.414117,0.247796,0.193124,0.193001,0.460964,0.222960,0.357591,0.570555,0.352399,0.174378,0.183886,0.502440,0.508497,0.302307,0.084969,0.489862,0.471187,0.372681,0.130303,0.589964,0.632463,0.276681,0.202460,0.456625,0.622087,0.201971,0.206976,0.332965,0.338303,0.399989,0.258230,0.172226,0.369753
Polyergus_rufescens_CASENT0745190_processed.obj,worker,polyergus,polyergus_rufescens,,,0.05787,-1.31727,0.613029,0.087990,0.104863,0.273317,0.251305,0.355573,0.350456,0.250901,0.231035,0.521936,0.211370,0.415919,0.656467,0.308452,0.231934,0.192722,0.423797,0.338966,0.439388,0.109770,0.261009,0.303757,0.506576,0.138253,0.469860,0.504835,0.298699,0.249594,0.257268,0.506541,0.064051,0.119696,0.210382,0.212502,0.133048,0.118046,0.082541,0.360750
Polyergus_rufescens_CASENT0878120_processed.obj,worker,polyergus,polyergus_rufescens,,,0.05368,-1.21024,0.452999,0.096440,0.186315,0.200530,0.183454,0.320884,0.331660,0.344097,0.242076,0.425428,0.230096,0.315355,0.659617,0.172336,0.192168,0.155962,0.514539,0.354344,0.311180,0.108266,0.560002,0.544634,0.381341,0.252800,0.673525,0.482558,0.266723,0.207062,0.404381,0.563225,0.177914,0.230708,0.397915,0.400326,0.479856,0.270508,0.147673,0.329590
Polyergus_rufescens_CASENT0878121_processed.obj,worker,polyergus,polyergus_rufescens,,,0.01616,-1.36264,0.512314,0.034420,0.088682,0.276756,0.223060,0.332435,0.338896,0.228537,0.230451,0.509156,0.214361,0.388674,0.538647,0.353848,0.187097,0.189709,0.392297,0.349744,0.378651,0.126811,0.467875,0.407584,0.469684,0.148309,0.600443,0.523364,0.285921,0.287348,0.273329,0.495315,0.050910,0.095971,0.175330,0.175775,0.219591,0.095083,0.073468,0.294727
Polyrhachis_decemdentata_CASENT0744778_processed.obj,worker,polyrhachis,polyrhachis_decemdentata,Formicinae,arboreal,0.04989,-1.16925,0.389266,0.129043,0.277310,0.358647,0.211362,0.289566,0.267392,0.198555,0.249948,0.440953,0.235066,0.435237,0.681056,0.333332,0.156280,0.318094,0.394970,0.324075,0.374558,0.129884,0.492804,0.626969,0.449871,0.185962,0.698233,0.612807,0.214572,0.244195,0.590066,0.290599,0.179054,0.179406,0.363629,0.363629,0.441253,0.145930,0.152133,0.351052
Polyrhachis_decemdentata_CASENT0744779_processed.obj,worker,polyrhachis,polyrhachis_decemdentata,Formicinae,arboreal,0.03242,-1.28669,0.496984,0.110185,0.324651,0.182241,0.138710,0.423559,0.414355,0.306869,0.312271,0.510509,0.294680,0.485165,0.794598,0.347888,0.163992,0.240987,0.338151,0.294485,0.360609,0.116521,0.462592,0.459368,0.422764,0.135294,0.467610,0.393051,0.332484,0.313587,0.346951,0.297610,0.056835,0.091694,0.178194,0.177852,0.468704,0.141255,0.201108,0.394116
Polyrhachis_dives_CASENT0878093_processed.obj,worker,polyrhachis,polyrhachis_dives,Formicinae,arboreal,0.03772,-1.12427,0.549306,0.136916,0.305346,0.139879,0.276884,0.339794,0.366944,0.297570,0.263117,0.436041,0.291050,0.435971,0.880838,0.176699,0.198360,0.151537,0.502764,0.628748,0.342271,0.120309,0.594153,0.548458,0.419418,0.139792,0.634649,0.683278,0.338879,0.283953,0.343386,0.525525,0.230573,0.160029,0.398685,0.404715,0.469252,0.159088,0.214133,0.414369
Polyrhachis_illaudata_CASENT0877572_processed.obj,worker,polyrhachis,polyrhachis_illaudata,Formicinae,arboreal,0.04984,-1.45222,0.439609,0.076699,0.119779,0.254753,0.233776,0.257255,0.262037,0.220691,0.230549,0.420051,0.251159,0.410673,0.496346,0.406331,0.177252,0.230765,0.410702,0.293646,0.329521,0.080031,0.469594,0.329801,0.387604,0.077937,0.399029,0.259823,0.233284,0.276769,0.302319,0.394367,0.050886,0.090174,0.147929,0.151544,0.287411,0.123522,0.161754,0.325877
Polyrhachis_illaudata_CASENT0878095_processed.obj,worker,polyrhachis,polyrhachis_illaudata,Formicinae,arboreal,0.07626,-1.33376,0.463112,0.129072,0.128383,0.234586,0.421487,0.377925,0.394685,0.389411,0.235895,0.435665,0.236451,0.529323,0.761148,0.352106,0.172590,0.103629,0.391960,0.344294,0.351153,0.082525,0.611626,0.570490,0.432907,0.113089,0.398970,0.432032,0.229286,0.348279,0.595797,0.554939,0.032678,0.098487,0.075022,0.101334,0.536618,0.268942,0.174672,0.656559
Polyrhachis_militaris_CASENT0744776_processed.obj,worker,polyrhachis,polyrhachis_militaris,Formicinae,arboreal,0.05127,-1.06138,0.387725,0.079890,0.171650,0.255762,0.329824,0.445521,0.291728,0.187401,0.268376,0.397485,0.228738,0.499652,0.824634,0.334533,0.091812,0.173306,0.518728,0.494460,0.384528,0.320085,0.579564,0.727560,0.345228,0.107048,0.769479,0.990253,0.254919,0.352494,0.560968,0.690605,0.170947,0.447759,0.602652,0.604176,0.257524,0.341842,0.221494,0.370989
Polyrhachis_wolfi_CASENT0878096_processed.obj,worker,polyrhachis,polyrhachis_wolfi,Formicinae,arboreal,0.04757,-1.29382,0.449164,0.064469,0.130682,0.308580,0.194002,0.293187,0.299008,0.234265,0.264135,0.454872,0.275823,0.422546,0.586052,0.472742,0.202963,0.139599,0.461233,0.268008,0.382985,0.123543,0.405673,0.404412,0.445943,0.144816,0.413369,0.475637,0.258945,0.262162,0.423167,0.340673,0.089914,0.125621,0.338151,0.337509,0.298893,0.120577,0.184296,0.269055
Polyrhachis_wolfi_CASENT0878097_processed.obj,worker,polyrhachis,polyrhachis_wolfi,Formicinae,arboreal,0.02250,-1.26579,0.511623,0.071186,0.151907,0.326710,0.280034,0.332547,0.355304,0.289147,0.310244,0.498266,0.323505,0.474199,0.669389,0.449385,0.230645,0.158360,0.434061,0.289453,0.410204,0.117879,0.469039,0.407173,0.485225,0.142278,0.591705,0.569286,0.298649,0.292183,0.320255,0.425292,0.060203,0.084193,0.163250,0.170509,0.248099,0.198599,0.231720,0.481195
Ponera_kohmoku_OKENT0105440_processed.obj,worker,ponera,ponera_kohmoku,Ponerinae,,0.03735,-1.29124,0.421250,0.098078,0.145471,0.396604,0.256639,0.265559,0.282410,0.244042,0.225724,0.431262,0.231813,0.338059,0.741774,0.386821,0.195404,0.125285,0.412798,0.453376,0.349514,0.117015,0.374104,0.343526,0.392392,0.116889,0.462203,0.395379,0.264149,0.220223,0.298234,0.381449,0.161844,0.144463,0.332957,0.336690,0.214230,0.204811,0.153188,0.364703
Ponera_scabra_OKENT0105293_processed.obj,worker,ponera,ponera_scabra,Ponerinae,,0.03062,-1.22743,0.453866,0.145444,0.306043,0.332382,0.285107,0.272720,0.324722,0.276135,0.290062,0.478115,0.274454,0.334623,1.032587,0.416988,0.150409,0.131264,0.438145,0.383469,0.346177,0.175969,0.395058,0.297352,0.386760,0.163790,0.483394,0.345812,0.210599,0.140261,0.250934,0.494605,0.107041,0.234199,0.350340,0.361516,0.255631,0.391779,0.194287,0.285843
Ponera_scabra_OKENT0105294_processed.obj,worker,ponera,ponera_scabra,Ponerinae,,0.03094,-1.24834,0.400274,0.099346,0.166028,0.384220,0.257931,0.292843,0.276912,0.228318,0.254733,0.433274,0.249670,0.361892,0.810765,0.376620,0.124967,0.157552,0.452527,0.330566,0.298374,0.095630,0.396130,0.474586,0.383213,0.122543,0.504623,0.545742,0.259480,0.273488,0.251971,0.432051,0.128888,0.233486,0.455665,0.462084,0.169252,0.111411,0.169777,0.308687
Ponera_sp._CASENT0745077_processed.obj,worker,ponera,,Ponerinae,,0.05242,-1.13831,0.429796,0.076877,0.178512,0.468319,0.415841,0.314705,0.326373,0.238930,0.265369,0.457223,0.265880,0.400944,1.002453,0.466147,0.123535,0.166456,0.488582,0.198764,0.299613,0.190533,0.832124,0.572800,0.384718,0.153648,0.501982,0.417133,0.292781,0.306903,0.316791,0.425860,0.152030,0.232808,0.561363,0.563351,0.216869,0.109248,0.173365,0.278535
